%Runtime 20151211,  Coefs: 0.9806 / 0.077
%nrec yyyy MM dd hh mm ss lat lon Ts
4282 2015 10 31 15 14 17 35.99616 -74.26858 26.141
4283 2015 10 31 15 17 23 35.99633 -74.27547 25.855
4284 2015 10 31 15 20 30 35.99533 -74.28197 25.497
4285 2015 10 31 15 23 36 35.99322 -74.28797 25.591
4286 2015 10 31 15 26 43 35.99126 -74.29407 26.083
4287 2015 10 31 15 32 57 35.98746 -74.30625 26.114
4288 2015 10 31 15 39 10 35.98012 -74.31422 26.193
4289 2015 10 31 15 42 16 35.97604 -74.31822 26.141
4290 2015 10 31 15 48 30 35.97563 -74.32081 26.032
4291 2015 10 31 15 51 37 35.97721 -74.31925 25.895
4292 2015 10 31 15 54 43 35.97859 -74.31767 26.023
4293 2015 10 31 15 57 50 35.97979 -74.31590 25.968
4294 2015 10 31 16 00 57 35.98153 -74.31441 26.144
4295 2015 10 31 16 10 16 35.98561 -74.30958 26.112
4296 2015 10 31 16 13 23 35.98685 -74.30792 26.061
4297 2015 10 31 16 16 29 35.98825 -74.30635 26.243
4298 2015 10 31 16 19 36 35.98990 -74.30469 26.092
4299 2015 10 31 16 25 48 35.99294 -74.30173 26.129
4300 2015 10 31 16 28 55 35.99462 -74.30025 26.103
4301 2015 10 31 16 32 01 35.99615 -74.29873 26.099
4302 2015 10 31 16 35 07 35.99781 -74.29708 26.187
4303 2015 10 31 16 38 14 35.99945 -74.29550 26.065
4304 2015 10 31 16 58 13 36.00947 -74.28685 26.115
4305 2015 10 31 17 01 20 36.01089 -74.28566 26.096
4306 2015 10 31 17 07 34 36.01350 -74.28355 26.326
4307 2015 10 31 17 13 46 36.01595 -74.28159 26.228
4308 2015 10 31 17 16 53 36.01749 -74.28036 26.051
4309 2015 10 31 17 33 15 36.02534 -74.27007 26.006
4310 2015 10 31 17 36 22 36.02724 -74.26857 25.971
4311 2015 10 31 17 39 29 36.02912 -74.26700 26.036
4312 2015 10 31 17 42 35 36.03187 -74.26533 26.128
4313 2015 10 31 17 45 42 36.03408 -74.26490 25.960
4314 2015 10 31 17 51 55 36.03653 -74.26360 26.248
4315 2015 10 31 17 55 02 36.03792 -74.26217 26.254
4316 2015 10 31 17 58 08 36.03918 -74.26079 26.113
4317 2015 10 31 18 01 15 36.03684 -74.26397 26.036
4318 2015 10 31 18 10 34 36.02469 -74.27751 26.001
4319 2015 10 31 18 13 41 36.02055 -74.28195 26.039
4320 2015 10 31 18 16 47 36.01636 -74.28644 26.073
4321 2015 10 31 18 19 55 36.01216 -74.29094 26.003
4322 2015 10 31 18 23 01 36.00802 -74.29548 25.991
4323 2015 10 31 18 26 08 36.00340 -74.29907 26.058
4324 2015 10 31 18 29 18 35.99867 -74.30267 26.178
4325 2015 10 31 18 32 29 35.99395 -74.30629 26.081
4326 2015 10 31 18 35 40 35.98924 -74.30992 26.140
4327 2015 10 31 18 38 46 35.98458 -74.31351 26.149
4328 2015 10 31 18 41 53 35.97999 -74.31709 26.061
4329 2015 10 31 18 44 59 35.97549 -74.32058 26.084
4330 2015 10 31 18 48 06 35.97470 -74.31969 25.804
4331 2015 10 31 18 51 13 35.97629 -74.31817 26.284
4332 2015 10 31 18 54 19 35.97807 -74.31629 26.184
4333 2015 10 31 18 57 26 35.97971 -74.31501 26.041
4334 2015 10 31 19 00 32 35.98144 -74.31320 26.037
4335 2015 10 31 19 06 45 35.98703 -74.31766 26.094
4336 2015 10 31 19 09 51 35.98972 -74.32316 26.051
4337 2015 10 31 19 12 57 35.99240 -74.32895 26.102
4338 2015 10 31 19 16 05 35.99507 -74.33478 25.938
4339 2015 10 31 19 19 13 35.99780 -74.34058 25.967
4340 2015 10 31 19 22 19 36.00053 -74.34630 25.894
4341 2015 10 31 19 25 26 36.00344 -74.35191 25.842
4342 2015 10 31 19 28 33 36.00641 -74.35749 25.652
4343 2015 10 31 19 34 45 36.01401 -74.36819 25.637
4344 2015 10 31 19 37 54 36.01795 -74.37366 25.638
4345 2015 10 31 19 41 01 36.02188 -74.37909 25.538
4346 2015 10 31 19 44 08 36.02589 -74.38454 25.547
4347 2015 10 31 19 50 21 36.03402 -74.39567 25.429
4348 2015 10 31 20 02 49 36.05060 -74.41820 25.507
4349 2015 10 31 20 05 55 36.05513 -74.42368 25.440
4350 2015 10 31 20 15 13 36.06805 -74.43962 23.657
4351 2015 10 31 20 18 19 36.07215 -74.44514 22.269
4352 2015 10 31 20 24 32 36.08048 -74.45657 21.023
4353 2015 10 31 20 27 40 36.08482 -74.46242 20.709
4354 2015 10 31 20 36 58 36.09710 -74.48060 20.592
4355 2015 10 31 20 43 13 36.10485 -74.49359 21.066
4356 2015 10 31 20 46 22 36.10868 -74.50008 20.974
4357 2015 10 31 20 49 28 36.11250 -74.50648 21.045
4358 2015 10 31 20 55 41 36.12024 -74.51944 21.064
4359 2015 10 31 20 58 48 36.12213 -74.52075 21.324
4360 2015 10 31 21 01 56 36.12282 -74.52039 21.161
4361 2015 10 31 21 05 03 36.12306 -74.52003 20.924
4362 2015 10 31 21 22 48 36.12457 -74.51755 20.932
4363 2015 10 31 21 29 02 36.12510 -74.51696 21.188
4364 2015 10 31 21 32 08 36.12538 -74.51655 21.296
4365 2015 10 31 21 35 14 36.12567 -74.51611 21.496
4366 2015 10 31 22 19 00 36.08375 -74.45519 23.055
4367 2015 10 31 22 28 20 36.08664 -74.44987 23.002
4368 2015 10 31 22 31 26 36.08773 -74.44830 23.044
4369 2015 10 31 22 34 33 36.08871 -74.44681 23.000
4370 2015 10 31 22 37 39 36.08933 -74.44556 23.028
4371 2015 10 31 22 40 46 36.08966 -74.44424 22.794
4372 2015 10 31 22 43 52 36.08988 -74.44229 22.544
4373 2015 10 31 22 46 59 36.08727 -74.43932 22.986
4374 2015 10 31 22 50 06 36.08293 -74.43643 24.656
4375 2015 10 31 23 02 33 36.08109 -74.43415 24.115
4376 2015 10 31 23 05 40 36.08457 -74.43886 22.689
4377 2015 10 31 23 08 47 36.08810 -74.44368 22.043
4378 2015 10 31 23 18 06 36.09852 -74.45782 20.076
4379 2015 10 31 23 24 19 36.10519 -74.46775 20.810
4380 2015 10 31 23 27 26 36.10813 -74.47326 20.840
4381 2015 10 31 23 30 33 36.10961 -74.47753 21.149
4382 2015 10 31 23 33 40 36.10854 -74.47689 21.478
4383 2015 10 31 23 36 46 36.10825 -74.47596 21.130
4384 2015 10 31 23 39 53 36.10816 -74.47500 20.873
4385 2015 10 31 23 46 06 36.10814 -74.47320 21.153
4386 2015 10 31 23 49 12 36.10812 -74.47225 21.312
4387 2015 10 31 23 52 19 36.10814 -74.47127 21.202
4388 2015 10 31 23 55 26 36.10818 -74.47030 21.210
4389 2015 10 31 23 58 33 36.10819 -74.46925 21.381
4390 2015 11 01 00 01 40 36.10816 -74.46815 21.343
4391 2015 11 01 00 04 46 36.10809 -74.46715 21.142
4392 2015 11 01 00 07 53 36.10802 -74.46609 21.219
4393 2015 11 01 00 10 59 36.10809 -74.46512 21.197
4394 2015 11 01 00 20 19 36.11438 -74.48169 20.963
4395 2015 11 01 00 23 25 36.11823 -74.48857 20.657
4396 2015 11 01 00 26 31 36.11906 -74.49574 20.697
4397 2015 11 01 00 29 38 36.11649 -74.50320 20.694
4398 2015 11 01 00 32 45 36.11689 -74.51078 20.640
4399 2015 11 01 00 35 52 36.11812 -74.51866 20.482
4400 2015 11 01 00 38 58 36.11994 -74.52622 20.349
4401 2015 11 01 00 42 04 36.12582 -74.53032 20.102
4402 2015 11 01 00 51 25 36.14461 -74.54300 19.885
4403 2015 11 01 00 54 31 36.15076 -74.54720 19.811
4404 2015 11 01 00 57 38 36.15669 -74.55196 20.145
4405 2015 11 01 01 00 45 36.16230 -74.55744 20.284
4406 2015 11 01 01 03 52 36.16775 -74.56310 20.235
4407 2015 11 01 01 06 58 36.17311 -74.56882 20.247
4408 2015 11 01 01 13 10 36.18390 -74.58092 20.198
4409 2015 11 01 01 16 17 36.18917 -74.58704 20.206
4410 2015 11 01 01 19 25 36.19439 -74.59317 20.055
4411 2015 11 01 01 25 38 36.20495 -74.60561 19.912
4412 2015 11 01 01 28 44 36.21120 -74.61005 19.981
4413 2015 11 01 01 31 51 36.21699 -74.61505 19.820
4414 2015 11 01 01 34 57 36.22268 -74.61995 19.929
4415 2015 11 01 01 38 04 36.22834 -74.62483 19.796
4416 2015 11 01 01 41 10 36.23398 -74.62973 19.850
4417 2015 11 01 01 44 16 36.23947 -74.63491 19.728
4418 2015 11 01 01 56 42 36.26157 -74.65612 19.305
4419 2015 11 01 01 59 49 36.26713 -74.66155 19.213
4420 2015 11 01 02 02 56 36.26914 -74.66174 19.484
4421 2015 11 01 02 06 02 36.26866 -74.66083 19.292
4422 2015 11 01 02 09 09 36.26811 -74.65975 19.221
4423 2015 11 01 02 15 23 36.26702 -74.65807 19.211
4424 2015 11 01 02 18 30 36.26640 -74.65717 19.334
4425 2015 11 01 02 21 36 36.26580 -74.65625 19.302
4426 2015 11 01 02 27 49 36.26468 -74.65455 19.247
4427 2015 11 01 02 34 02 36.26348 -74.65275 19.318
4428 2015 11 01 02 37 09 36.26289 -74.65183 19.386
4429 2015 11 01 02 46 28 36.25352 -74.64736 19.392
4430 2015 11 01 02 49 35 36.24699 -74.64122 19.670
4431 2015 11 01 02 52 42 36.24050 -74.63510 19.731
4432 2015 11 01 03 02 02 36.22082 -74.61694 19.763
4433 2015 11 01 03 14 29 36.19474 -74.59332 19.872
4434 2015 11 01 03 17 36 36.18867 -74.58711 19.836
4435 2015 11 01 03 23 48 36.17651 -74.57456 19.802
4436 2015 11 01 03 26 55 36.17051 -74.56808 19.823
4437 2015 11 01 03 30 02 36.16588 -74.56175 19.905
4438 2015 11 01 03 33 09 36.16581 -74.56036 19.907
4439 2015 11 01 03 36 15 36.16552 -74.55967 19.925
4440 2015 11 01 03 39 22 36.16499 -74.55898 19.920
4441 2015 11 01 03 48 40 36.16299 -74.55730 19.892
4442 2015 11 01 04 01 06 36.16055 -74.55504 19.871
4443 2015 11 01 04 07 19 36.15924 -74.55384 19.829
4444 2015 11 01 04 10 26 36.15861 -74.55334 19.873
4445 2015 11 01 04 16 39 36.15749 -74.55245 19.656
4446 2015 11 01 04 22 52 36.15125 -74.54510 19.413
4447 2015 11 01 04 25 59 36.14594 -74.53876 19.325
4448 2015 11 01 04 32 11 36.13511 -74.52557 19.160
4449 2015 11 01 04 35 18 36.12968 -74.51903 19.124
4450 2015 11 01 04 38 24 36.12462 -74.51300 19.216
4451 2015 11 01 04 41 31 36.12007 -74.50752 19.316
4452 2015 11 01 04 47 44 36.11107 -74.49673 19.586
4453 2015 11 01 04 50 51 36.10632 -74.49116 19.868
4454 2015 11 01 04 53 57 36.10154 -74.48567 20.122
4455 2015 11 01 04 57 03 36.09693 -74.47998 20.402
4456 2015 11 01 05 00 10 36.09250 -74.47428 20.648
4457 2015 11 01 05 03 17 36.08820 -74.46857 20.889
4458 2015 11 01 05 06 23 36.08459 -74.46335 19.950
4459 2015 11 01 05 09 30 36.08224 -74.45872 20.664
4460 2015 11 01 05 12 37 36.07922 -74.45431 21.396
4461 2015 11 01 05 15 43 36.07596 -74.45113 22.106
4462 2015 11 01 05 21 56 36.07388 -74.44756 22.320
4463 2015 11 01 05 25 03 36.07468 -74.44600 22.486
4464 2015 11 01 05 28 09 36.07559 -74.44454 22.646
4465 2015 11 01 05 31 15 36.07715 -74.44339 22.799
4466 2015 11 01 05 34 22 36.07855 -74.44211 22.933
4467 2015 11 01 05 37 29 36.07960 -74.44068 23.075
4468 2015 11 01 05 40 35 36.08049 -74.43914 22.932
4469 2015 11 01 05 43 41 36.08142 -74.43759 23.001
4470 2015 11 01 05 46 47 36.08236 -74.43607 23.081
4471 2015 11 01 05 49 54 36.08326 -74.43454 23.094
4472 2015 11 01 05 53 00 36.08431 -74.43306 23.666
4473 2015 11 01 05 56 07 36.08536 -74.43160 23.530
4474 2015 11 01 05 59 13 36.08483 -74.42656 23.552
4475 2015 11 01 06 02 20 36.08020 -74.42211 23.635
4476 2015 11 01 06 05 26 36.07394 -74.41892 23.708
4477 2015 11 01 06 08 32 36.06808 -74.41595 24.618
4478 2015 11 01 06 11 39 36.06226 -74.41297 25.494
4479 2015 11 01 06 14 45 36.05658 -74.41003 25.451
4480 2015 11 01 06 17 52 36.05080 -74.40710 25.452
4481 2015 11 01 06 24 05 36.03936 -74.40117 25.702
4482 2015 11 01 06 27 12 36.03720 -74.39781 26.066
4483 2015 11 01 06 30 18 36.03789 -74.39645 25.713
4484 2015 11 01 06 33 25 36.03897 -74.39491 25.437
4485 2015 11 01 06 36 31 36.04019 -74.39358 25.470
4486 2015 11 01 06 39 37 36.04140 -74.39244 25.517
4487 2015 11 01 06 42 44 36.04254 -74.39141 25.472
4488 2015 11 01 06 45 50 36.04366 -74.39041 25.524
4489 2015 11 01 06 48 57 36.04482 -74.38935 25.479
4490 2015 11 01 06 52 03 36.04596 -74.38832 25.471
4491 2015 11 01 07 01 23 36.04229 -74.38135 25.560
4492 2015 11 01 07 04 30 36.03624 -74.37685 25.503
4493 2015 11 01 07 10 42 36.02407 -74.36780 25.599
4494 2015 11 01 07 13 49 36.01811 -74.36326 26.051
4495 2015 11 01 07 16 55 36.01221 -74.35849 26.035
4496 2015 11 01 07 23 07 36.00032 -74.34900 25.973
4497 2015 11 01 07 26 14 35.99456 -74.34418 26.083
4498 2015 11 01 07 29 21 35.98929 -74.33950 25.912
4499 2015 11 01 07 32 28 35.98512 -74.33517 26.174
4500 2015 11 01 07 35 35 35.98096 -74.33089 26.015
4501 2015 11 01 07 44 54 35.97730 -74.32298 26.125
4502 2015 11 01 07 57 19 35.98462 -74.31623 26.341
4503 2015 11 01 08 00 26 35.98654 -74.31439 26.119
4504 2015 11 01 08 09 44 35.99237 -74.30855 26.147
4505 2015 11 01 08 12 50 35.99422 -74.30665 26.205
4506 2015 11 01 08 28 22 35.99935 -74.30170 26.199
4507 2015 11 01 08 31 28 35.99669 -74.30444 26.209
4508 2015 11 01 08 34 35 35.99370 -74.30732 26.233
4509 2015 11 01 08 37 40 35.99136 -74.30955 26.135
4510 2015 11 01 08 40 47 35.98889 -74.31184 26.052
4511 2015 11 01 08 43 52 35.98983 -74.31019 26.132
4512 2015 11 01 08 46 58 35.98828 -74.31127 26.187
4513 2015 11 01 08 50 04 35.98563 -74.31389 26.156
4514 2015 11 01 08 56 17 35.98027 -74.31921 26.182
4515 2015 11 01 08 59 24 35.97690 -74.31864 26.086
4516 2015 11 01 09 05 36 35.97132 -74.31355 26.077
4517 2015 11 01 09 08 42 35.96897 -74.31114 26.007
4518 2015 11 01 09 11 49 35.96640 -74.30868 25.955
4519 2015 11 01 09 14 55 35.96334 -74.30608 25.930
4520 2015 11 01 09 18 01 35.96071 -74.30360 26.015
4521 2015 11 01 09 24 14 35.95612 -74.29747 25.769
4522 2015 11 01 09 30 27 35.95172 -74.29126 25.975
4523 2015 11 01 09 33 33 35.94949 -74.28808 26.526
4524 2015 11 01 09 36 39 35.94746 -74.28493 26.617
4525 2015 11 01 09 39 45 35.94480 -74.28205 26.781
4526 2015 11 01 09 45 58 35.93987 -74.27641 26.829
4527 2015 11 01 09 49 04 35.93735 -74.27362 26.861
4528 2015 11 01 09 55 17 35.93358 -74.26740 26.859
4529 2015 11 01 09 58 24 35.93134 -74.26433 26.912
4530 2015 11 01 10 01 31 35.92959 -74.26081 27.094
4531 2015 11 01 10 04 38 35.92763 -74.25734 27.018
4532 2015 11 01 10 07 44 35.92566 -74.25387 27.009
4533 2015 11 01 10 10 50 35.92352 -74.25072 27.088
4534 2015 11 01 10 13 56 35.92131 -74.24787 27.122
4535 2015 11 01 10 20 08 35.91694 -74.24221 27.082
4536 2015 11 01 10 23 15 35.91511 -74.23954 27.128
4537 2015 11 01 10 26 21 35.91381 -74.23821 27.067
4538 2015 11 01 10 29 28 35.91571 -74.23659 27.142
4539 2015 11 01 10 35 41 35.92041 -74.23186 27.192
4540 2015 11 01 10 38 49 35.92283 -74.22945 27.131
4541 2015 11 01 10 41 57 35.92523 -74.22693 27.157
4542 2015 11 01 10 45 04 35.92761 -74.22438 27.118
4543 2015 11 01 10 48 10 35.93001 -74.22188 27.160
4544 2015 11 01 10 54 23 35.93477 -74.21712 27.179
4545 2015 11 01 10 57 30 35.93602 -74.21657 27.117
4546 2015 11 01 11 00 37 35.93680 -74.21678 27.137
4547 2015 11 01 11 03 42 35.93761 -74.21700 27.254
4548 2015 11 01 11 06 49 35.93838 -74.21722 26.903
4549 2015 11 01 11 09 55 35.93910 -74.21753 27.071
4550 2015 11 01 11 13 02 35.93982 -74.21784 27.052
4551 2015 11 01 11 16 08 35.94055 -74.21812 27.048
4552 2015 11 01 11 19 15 35.94125 -74.21836 26.970
4553 2015 11 01 11 22 24 35.94202 -74.21865 27.027
4554 2015 11 01 11 28 40 35.94357 -74.21932 27.061
4555 2015 11 01 11 31 46 35.94433 -74.21967 27.061
4556 2015 11 01 11 38 00 35.94508 -74.21910 27.133
4557 2015 11 01 12 39 35 35.91861 -74.23832 27.153
4558 2015 11 01 12 42 41 35.92160 -74.23560 27.100
4559 2015 11 01 15 01 32 35.99394 -74.30433 26.729
4560 2015 11 01 15 04 38 35.99709 -74.30222 26.655
4561 2015 11 01 15 07 44 36.00036 -74.29983 26.683
4562 2015 11 01 15 10 50 36.00371 -74.29738 26.712
4563 2015 11 01 15 27 22 36.02072 -74.28494 26.540
4564 2015 11 01 15 30 32 36.02366 -74.28272 26.446
4565 2015 11 01 15 36 45 36.02916 -74.27869 26.643
4566 2015 11 01 15 43 00 36.03557 -74.27411 26.696
4567 2015 11 01 17 30 06 36.03873 -74.39802 25.547
4568 2015 11 01 17 33 12 36.04099 -74.39685 25.813
4569 2015 11 01 17 36 19 36.04280 -74.39553 26.086
4570 2015 11 01 17 39 25 36.04506 -74.39400 26.275
4571 2015 11 01 17 42 31 36.04743 -74.39248 26.290
4572 2015 11 01 17 45 38 36.04944 -74.39104 26.293
4573 2015 11 01 17 48 44 36.05155 -74.38952 26.279
4574 2015 11 01 17 54 58 36.05573 -74.38671 26.311
4575 2015 11 01 17 58 06 36.05798 -74.38512 26.328
4576 2015 11 01 18 01 13 36.06016 -74.38373 26.309
4577 2015 11 01 18 04 21 36.06256 -74.38230 26.331
4578 2015 11 01 18 07 29 36.06510 -74.38068 26.288
4579 2015 11 01 18 10 36 36.06766 -74.37913 26.355
4580 2015 11 01 18 13 42 36.07013 -74.37744 26.317
4581 2015 11 01 18 16 48 36.07263 -74.37582 26.269
4582 2015 11 01 18 23 01 36.07573 -74.37320 26.264
4583 2015 11 01 18 29 17 36.07567 -74.37319 26.279
4584 2015 11 01 18 50 53 36.04836 -74.40361 26.114
4585 2015 11 01 21 23 12 36.16503 -74.55626 23.626
4586 2015 11 01 21 26 19 36.16496 -74.55577 23.831
4587 2015 11 01 21 29 26 36.16431 -74.55574 24.032
4588 2015 11 01 21 32 33 36.16472 -74.55526 23.852
4589 2015 11 01 21 35 40 36.16641 -74.55383 23.638
4590 2015 11 01 21 38 46 36.16844 -74.55241 23.708
4591 2015 11 01 23 55 34 36.11062 -74.49471 26.172
4592 2015 11 01 23 58 41 36.10577 -74.48912 26.216
4593 2015 11 02 00 28 56 36.09466 -74.47392 26.383
4594 2015 11 02 01 20 21 36.13208 -74.52748 26.072
4595 2015 11 02 04 30 12 36.21014 -74.60646 20.177
4596 2015 11 02 04 33 19 36.20351 -74.60017 20.046
4597 2015 11 02 04 36 25 36.19680 -74.59382 19.954
4598 2015 11 02 04 42 37 36.18348 -74.58153 20.492
4599 2015 11 02 04 45 43 36.17700 -74.57544 20.665
4600 2015 11 02 04 48 49 36.17089 -74.56881 21.150
4601 2015 11 02 04 55 02 36.15954 -74.55531 25.812
4602 2015 11 02 05 01 14 36.14904 -74.54181 26.126
4603 2015 11 02 05 04 20 36.14387 -74.53518 26.078
4604 2015 11 02 05 10 33 36.13346 -74.52185 25.591
4605 2015 11 02 05 13 39 36.12830 -74.51514 24.304
4606 2015 11 02 05 16 45 36.12316 -74.50832 23.467
4607 2015 11 02 05 19 51 36.11797 -74.50134 23.169
4608 2015 11 02 05 22 57 36.11275 -74.49432 22.932
4609 2015 11 02 05 26 03 36.10755 -74.48750 22.764
4610 2015 11 02 05 35 22 36.09777 -74.47509 24.421
4611 2015 11 02 05 41 35 36.09801 -74.47435 23.641
4612 2015 11 02 05 44 42 36.09808 -74.47411 23.636
4613 2015 11 02 05 47 49 36.09816 -74.47361 23.713
4614 2015 11 02 05 50 55 36.09819 -74.47348 23.849
4615 2015 11 02 05 54 02 36.09824 -74.47319 23.839
4616 2015 11 02 05 57 08 36.09832 -74.47282 23.922
4617 2015 11 02 06 00 15 36.09853 -74.47244 23.929
4618 2015 11 02 06 03 21 36.10152 -74.47542 23.304
4619 2015 11 02 06 17 58 36.12560 -74.51202 23.639
4620 2015 11 02 06 34 19 36.13364 -74.52197 23.937
4621 2015 11 02 06 37 26 36.13408 -74.52192 24.046
4622 2015 11 02 06 43 38 36.13473 -74.52201 23.980
4623 2015 11 02 06 56 04 36.14251 -74.53072 25.194
4624 2015 11 02 06 59 11 36.14822 -74.53854 25.544
4625 2015 11 02 07 02 18 36.15390 -74.54628 25.867
4626 2015 11 02 07 05 25 36.15963 -74.55400 25.939
4627 2015 11 02 07 08 33 36.16392 -74.56005 21.517
4628 2015 11 02 07 11 39 36.16481 -74.56110 21.494
4629 2015 11 02 07 17 52 36.16522 -74.56202 21.799
4630 2015 11 02 07 20 58 36.16526 -74.56235 21.835
4631 2015 11 02 07 24 05 36.16526 -74.56272 24.001
4632 2015 11 02 07 27 11 36.16523 -74.56288 25.042
4633 2015 11 02 07 30 18 36.16520 -74.56313 25.415
4634 2015 11 02 07 36 31 36.16538 -74.56350 25.871
4635 2015 11 02 07 42 43 36.16608 -74.56673 22.458
4636 2015 11 02 07 45 49 36.16645 -74.57670 20.718
4637 2015 11 02 07 48 56 36.16671 -74.58680 20.567
4638 2015 11 02 07 52 02 36.16699 -74.59700 20.538
4639 2015 11 02 08 01 52 36.16783 -74.62904 20.158
4640 2015 11 02 12 40 10 36.17966 -75.14828 19.253
4641 2015 11 02 12 43 16 36.18095 -75.15763 19.332
4642 2015 11 02 13 26 38 36.18458 -75.29419 19.726
4643 2015 11 02 13 32 51 36.18366 -75.31375 19.628
4644 2015 11 02 20 45 15 36.17818 -75.66029 18.677
4645 2015 11 02 20 48 22 36.17828 -75.66894 18.789
4646 2015 11 02 20 59 38 36.17679 -75.70036 18.700
4647 2015 11 02 21 57 43 36.18361 -75.72196 18.748
4648 2015 11 02 22 00 50 36.18455 -75.72049 18.755
4649 2015 11 02 22 12 06 36.18663 -75.71843 18.707
4650 2015 11 02 22 15 13 36.18727 -75.71775 18.773
4651 2015 11 02 22 18 19 36.18790 -75.71696 18.782
4652 2015 11 02 22 21 27 36.18843 -75.71619 18.751
4653 2015 11 02 22 24 34 36.18865 -75.71582 18.728
4654 2015 11 03 00 51 20 36.18328 -75.35277 18.938
4655 2015 11 03 00 54 27 36.18318 -75.34472 18.970
4656 2015 11 03 00 57 33 36.18319 -75.33672 19.041
4657 2015 11 03 01 00 40 36.18320 -75.32869 19.054
4658 2015 11 03 01 03 47 36.18321 -75.32053 19.030
4659 2015 11 03 01 06 54 36.18316 -75.31239 19.043
4660 2015 11 03 01 10 00 36.18309 -75.30434 19.125
4661 2015 11 03 01 29 58 36.18329 -75.25304 18.873
4662 2015 11 03 01 33 04 36.18339 -75.24515 18.846
4663 2015 11 03 01 36 11 36.18350 -75.23723 18.842
4664 2015 11 03 01 42 23 36.18368 -75.22147 18.883
4665 2015 11 03 01 45 30 36.18374 -75.21335 18.968
4666 2015 11 03 01 51 42 36.18383 -75.19745 19.048
4667 2015 11 03 01 54 49 36.18391 -75.18940 19.004
4668 2015 11 03 01 57 55 36.18394 -75.18143 18.990
4669 2015 11 03 02 01 02 36.18400 -75.17337 18.961
4670 2015 11 03 02 04 08 36.18402 -75.16532 18.986
4671 2015 11 03 02 07 15 36.18401 -75.15737 18.928
4672 2015 11 03 02 10 21 36.18397 -75.14919 19.051
4673 2015 11 03 02 16 34 36.18388 -75.13271 19.055
4674 2015 11 03 02 19 41 36.18378 -75.12462 18.983
4675 2015 11 03 02 22 47 36.18370 -75.11662 19.002
4676 2015 11 03 02 25 53 36.18360 -75.10867 19.001
4677 2015 11 03 02 29 00 36.18347 -75.10084 19.017
4678 2015 11 03 02 32 06 36.18334 -75.09263 18.926
4679 2015 11 03 02 35 12 36.18321 -75.08587 18.910
4680 2015 11 03 02 38 19 36.18323 -75.08580 18.904
4681 2015 11 03 02 47 40 36.18499 -75.08592 18.939
4682 2015 11 03 02 50 45 36.18569 -75.08612 18.861
4683 2015 11 03 02 53 52 36.18649 -75.08622 18.923
4684 2015 11 03 02 56 58 36.18681 -75.08650 18.921
4685 2015 11 03 03 00 05 36.18657 -75.08690 18.911
4686 2015 11 03 03 03 12 36.18619 -75.08745 19.012
4687 2015 11 03 03 06 19 36.18561 -75.08813 18.908
4688 2015 11 03 03 12 32 36.18560 -75.08873 18.828
4689 2015 11 03 03 21 53 36.18827 -75.08722 18.810
4690 2015 11 03 03 24 59 36.18926 -75.08665 18.881
4691 2015 11 03 03 31 11 36.19108 -75.08570 18.865
4692 2015 11 03 03 34 18 36.19087 -75.08864 18.978
4693 2015 11 03 03 37 25 36.18810 -75.09716 18.892
4694 2015 11 03 03 40 32 36.18533 -75.10575 18.897
4695 2015 11 03 03 53 04 36.18591 -75.14304 18.942
4696 2015 11 03 03 56 10 36.18577 -75.15240 18.980
4697 2015 11 03 04 08 35 36.18327 -75.18937 18.948
4698 2015 11 03 04 11 42 36.18349 -75.19874 18.918
4699 2015 11 03 04 14 49 36.18381 -75.20820 18.871
4700 2015 11 03 04 17 56 36.18416 -75.21773 18.836
4701 2015 11 03 04 21 02 36.18452 -75.22724 18.825
4702 2015 11 03 04 24 08 36.18476 -75.23673 18.809
4703 2015 11 03 04 27 15 36.18468 -75.24624 18.836
4704 2015 11 03 04 33 29 36.18470 -75.26305 18.858
4705 2015 11 03 04 36 35 36.18464 -75.27137 18.837
4706 2015 11 03 04 39 40 36.18455 -75.27946 18.884
4707 2015 11 03 04 42 46 36.18435 -75.28778 18.930
4708 2015 11 03 04 45 53 36.18412 -75.29605 18.942
4709 2015 11 03 04 49 00 36.18385 -75.30448 18.925
4710 2015 11 03 04 52 06 36.18355 -75.31292 18.976
4711 2015 11 03 05 01 25 36.18378 -75.33823 18.735
4712 2015 11 03 05 07 38 36.18453 -75.35406 18.658
4713 2015 11 03 05 10 44 36.18465 -75.36150 18.680
4714 2015 11 03 05 13 51 36.18420 -75.36894 18.668
4715 2015 11 03 05 16 58 36.18370 -75.37637 18.696
